"","stationcode","objectid","originalid","projectcode","stationdesc","sampledate","evaluator","determination","determinationcomments","channeltype","structurewidth","structureshape","structureshapecomments","rightsideofstructure","rightvegetation","rightsidecomments","leftsideofstructure","leftvegetation","leftsidecomments","bottom","bottomcomments","vegetation","lowflowpresence","lowflowwidth","gradecontrolpresence","gradecontrollocation","gradecontrolcomments","channelmodcomments","lastchangedate","record_timestamp","app_timestamp","sitetype","novelsite","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_agency","login_email","login_owner","login_year","login_project","ceden_publish","masterid","latitude","longitude","huc","county","smcshed"
"520","SMC04670",522,NA,"SMC_SGRRMP_2008","NA",2008-06-26,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Trapezoidal","NA","Concrete","No","NA","Concrete","No","NA","Concrete","NA","Not Recorded","Present","5+ m","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{C86C7690-EF69-45BE-B9EB-3C4C6B734C38}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC04670",33.86506,-118.10456,405,"Los Angeles","San Gabriel"
"521","SMC04748",524,NA,"SMC_LACFCD_2009",NA,2009-07-02,"Damon Owen","Site visit","Review of historic data","Natural","NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA",NA,"No","NA","NA","Absent","NA",NA,NA,NA,NA,NA,NA,"false","SMC",2019-01-23 00:00:00,"true","{A38EE572-6CBB-49F6-9A02-59D401D7AF2D}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC04748",34.41314,-118.65879,403,"Los Angeles","Santa Clara"
"522","SMC04750",526,NA,"SMC_LACFCD_2011",NA,2011-07-05,"Damon Owen","Site visit","Review of historic data","Natural","NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA",NA,"No","NA","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{1FFE3DD5-16E3-47D7-86E4-C50EDDCE3F54}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC04750",34.041,-118.58149,404,"Los Angeles","Santa Monica Bay"
"523","SMC04756",527,NA,"SMC_VCWPD_2010","NA",2010-07-07,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Natural",NA,"Earthen","Yes","looks earthen from photos and aerial view- may have engineered portions?","Earthen","Yes","looks earthen from photos and aerial view- may have engineered portions?","Soft/Natural",NA,"Not Recorded","Absent","NA","Absent","NA","grade control 30 m upstream;  engineered grouted rock channel upstream","NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{B4EE2BFB-2707-41B9-B60F-7EEA7D8A6F09}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC04756",34.27092,-118.9269,408,"Ventura","Calleguas"
"524","SMC04795",528,NA,"SMC_VCWPD_2011","NA",2011-07-14,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{EE459F30-46EF-48CB-91F9-B9C0DAED0C5C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC04795",34.47989,-119.17067,402,"Ventura","Ventura"
"525","SMC04880",316,NA,"SMC_LARWMP_2012",NA,2012-06-06,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,"Not Recorded",NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{E9D07EF0-A174-42BF-B26F-6AA44F44B3D1}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC04880",34.30884,-118.09829,412,"Los Angeles","Los Angeles"
"526","SMC04932",530,NA,"SMC_VCWPD_2010","NA",2010-07-12,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Natural",NA,"Earthen","No",NA,"Earthen","Yes",NA,"Soft/Natural",NA,"Not Recorded","Absent","NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{77DED891-B00D-4CC8-93DA-DE58ADFD9E25}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC04932",34.20139,-119.00115,408,"Ventura","Calleguas"
"527","SMC04956",532,NA,"SMC_LACFCD_2011",NA,2011-06-23,"Damon Owen","Site visit","Review of historic data","Natural","NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA",NA,"No","NA","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{4EEC8487-188D-476E-B5C0-4047860F1CCA}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC04956",34.42708,-118.57409,403,"Los Angeles","Santa Clara"
"529","SMC04972",533,NA,"SMC_SGRRMP_2013","NA",2013-07-01,"B.Jones","Site visit","Review of historic data","Engineered","5 to 10 m","Trapezoidal","NA","Rock","No","NA","Earthen","Yes","NA","Soft/Natural","NA","Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{75C6AF3B-2A86-4B3B-8655-B06212244062}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC04972",34.24051,-117.93466,405,"Los Angeles","San Gabriel"
"531","SMC05020",318,NA,"SMC_LARWMP_2013",NA,2013-07-15,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,"Not Recorded",NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{291A914E-ACA8-4D7F-867A-0C347260F502}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05020",34.23202,-118.17657,412,"Los Angeles","Los Angeles"
"532","SMC05199",537,NA,"SMC_VCWPD_2011","NA",2011-07-06,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{EFC7B13F-FBE7-4F19-8426-89BB39B84D81}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05199",34.40412,-119.28071,402,"Ventura","Ventura"
"533","SMC05296",538,NA,"SMC_VCWPD_2012","NA",2012-06-26,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{672AB9D5-5FE9-4BA6-9750-F3E65EDDF296}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05296",34.55457,-118.77525,403,"Ventura","Santa Clara"
"534","SMC05332",189,NA,"SMC_VCWPD_2012","NA",2012-06-11,"B.Jones","Site visit","Review of historic data","Engineered","5 to 10 m","Trapezoidal",NA,"Earthen","Yes",NA,"Grouted Rock","Yes","mostly earthen; area of grouted rock","Soft/Natural",NA,"Not Recorded","Absent","NA","Present","Within reach",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{53CBDCF3-EDE1-4DF0-BB37-BAF60B75D30A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05332",34.18682,-118.90741,408,"Ventura","Calleguas"
"535","SMC05407",192,NA,"SMC_VCWPD_2011","NA",2011-07-21,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{2E86171B-62CE-4438-BF1C-608F69477636}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05407",34.50124,-119.35043,402,"Ventura","Ventura"
"536","SMC05423",193,NA,"SMC_VCWPD_2010","NA",2010-06-10,"B.Jones","Site visit","Review of historic data","Engineered",">100 m","Trapezoidal",NA,"Earthen","Yes",NA,"Grouted Rock","No",NA,"Soft/Natural",NA,"Not Recorded","Absent","NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{87711601-4856-4254-9338-DAF1F1C7DC6B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05423",34.28649,-119.30791,402,"Ventura","Ventura"
"537","SMC05524",194,NA,"SMC_VCWPD_2011","NA",2011-06-30,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Trapezoidal",NA,"Grouted Rock","No",NA,"Grouted Rock","No",NA,"Soft/Natural",NA,"Not Recorded","Absent","NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{9B57FF39-7E4C-4107-8D23-ABB03480182C}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05524",34.27032,-118.91723,408,"Ventura","Calleguas"
"538","SMC05567",195,NA,"SMC_VCWPD_2013","NA",2013-06-12,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{16A56763-9DC2-43FE-8F3A-087797FFD86F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05567",34.31976,-119.08872,403,"Ventura","Santa Clara"
"539","SMC05640",327,NA,"SMC_LARWMP_2013",NA,2013-06-17,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,"downstream of reach-rock bank 30m from stream (flood prone?)","NA",NA,NA,NA,NA,"Not Recorded",NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{94B3494A-4031-4F22-9FA9-E5CAF38F9E98}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05640",34.28233,-118.22203,412,"Los Angeles","Los Angeles"
"541","SMC05694",332,NA,"SMC_LARWMP_2014",NA,2014-06-26,"B.Jones","Site visit","Review of historic data","Engineered","50 to 100 m","Trapezoidal",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Present","5+ m","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{B98041F5-D1E2-4E64-8AEA-2A031D3E94C7}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05694",33.87163,-118.19135,412,"Los Angeles","Los Angeles"
"542","SMC05759",197,NA,"SMC_VCWPD_2010","NA",2010-06-21,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{2CAE0767-91A6-43B0-BF76-5E205725EFA0}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05759",34.35232,-119.03474,403,"Ventura","Santa Clara"
"543","SMC05764",198,NA,"SMC_VCWPD_2012","NA",2012-06-19,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{AC5BBF2D-7532-4C88-84AD-AA78EE3DE5E3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05764",34.23123,-119.11091,408,"Ventura","Calleguas"
"544","SMC05848",320,NA,"SMC_LARWMP_2013",NA,2013-06-18,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,"Not Recorded",NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{FE307ED3-ADBC-47E7-B112-E083F570C7C4}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05848",34.31904,-118.31855,412,"Los Angeles","Los Angeles"
"545","SMC05902",199,NA,"SMC_LACFCD_2011",NA,2011-06-28,"Damon Owen","Site visit","Review of historic data","Engineered","5 to 10 m","Rectangular","Rectangular daylighted box","Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"No","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{AE1A308F-6E98-4C4B-BE05-25F148602E8A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05902",34.03432,-118.51218,404,"Los Angeles","Santa Monica Bay"
"546","SMC05956",200,NA,"SMC_VCWPD_2012","NA",2012-06-19,"B.Jones","Site visit","Review of historic data","Engineered","50 to 100 m","Trapezoidal",NA,"Rock","No",NA,"Earthen","Yes",NA,"Soft/Natural",NA,"Not Recorded","Absent","NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{E7FE50DB-E1D3-4137-BCA0-BF0923DF98A9}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05956",34.22875,-118.97109,408,"Ventura","Calleguas"
"548","SMC05968",201,NA,"SMC_SGRRMP_2013","NA",2013-07-01,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA","NA","NA",NA,"NA","NA",NA,"NA",NA,"NA",NA,NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{C83B20A3-3F25-46F1-8C2E-91A97EC648AB}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC05968",34.23489,-117.80554,405,"Los Angeles","San Gabriel"
"549","SMC06036",704,NA,"SMC_VCWPD_2012","NA",2012-06-11,"B.Jones","Site visit","Review of historic data","Engineered","5 to 10 m","Trapezoidal","looks natural","Grouted rock","Yes","mostly earthen looks like an area of grouted rock","Earthen","Yes",NA,"Soft/Natural",NA,"Not Recorded","Absent","NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{3E685228-4C1E-4878-B8D9-C2E71ABA447B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06036",34.23092,-118.9349,408,"Ventura","Calleguas"
"550","SMC06044",326,NA,"SMC_LARWMP_2013",NA,2013-06-17,"B.Jones","Site visit","Review of historic data","Engineered","5 to 10 m","Natural",NA,"Earthen","Yes",NA,"Earthen","Yes",NA,"Soft/Natural",NA,"Not Recorded","Absent","NA","Absent","NA",NA,"Bridge over reach-concret shoring",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{FA5FBB58-E9E4-4C90-AC9A-214B3040F85D}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06044",34.21452,-118.17413,412,"Los Angeles","Los Angeles"
"551","SMC06079",705,NA,"SMC_VCWPD_2013","NA",2013-06-26,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{C7D4C02D-4D50-49B9-91C6-15FA5CECEE17}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06079",34.41108,-119.08213,403,"Ventura","Santa Clara"
"552","SMC06188",335,NA,"SMC_LARWMP_2014",NA,2014-06-11,"B.Jones","Site visit","Review of historic data","Engineered","5 to 10 m","Natural",NA,"Grouted Rock","No","half of reach; other half=earthen","Earthen","Yes",NA,"Soft/Natural",NA,"Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{6F07F6E7-33F1-46D0-AC9A-4E6BD3F5D07D}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06188",34.28315,-118.19731,412,"Los Angeles","Los Angeles"
"553","SMC06216",297,NA,"SMC_LARWMP_2009",NA,2009-05-26,"B.Jones","Site visit","Review of historic data","Engineered","<5 m","Natural",NA,"Concrete","No","concrete wall-part of bridge downstream; rest of reach earthen","Earthen","Yes",NA,"Soft/Natural",NA,"Not Recorded","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{83C5EEF8-0D60-4092-B594-FCFEC6CAB9EE}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06216",34.27407,-118.31518,412,"Los Angeles","Los Angeles"
"555","SMC06252",322,NA,"SMC_LARWMP_2014",NA,2014-06-12,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,"Not Recorded",NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{E4F3BB43-A60A-4405-9676-AE1EAC013D45}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06252",34.19437,-118.01792,412,"Los Angeles","Los Angeles"
"557","SMC06288",706,NA,"SMC_SGRRMP_2013","NA",2013-07-08,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA","NA","NA",NA,"NA","NA",NA,"NA",NA,"NA",NA,NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{7C4FF2AE-4088-4F6C-A3CD-D7F5C2A7735B}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06288",34.26678,-117.84409,405,"Los Angeles","San Gabriel"
"558","SMC06356",709,NA,"SMC_VCWPD_2013","NA",2013-06-10,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{127B9A16-6AC4-44FC-85F8-534A95C00818}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06356",34.20156,-118.91158,408,"Ventura","Calleguas"
"559","SMC06496",712,NA,"SMC_SGRRMP_2014","NA",2014-07-09,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA","NA","NA",NA,"NA","NA",NA,"NA",NA,"NA",NA,NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{AD8A2707-9106-4457-9190-735373D7E821}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06496",34.16554,-117.8911,405,"Los Angeles","San Gabriel"
"560","SMC06612",713,NA,"SMC_VCWPD_2013","NA",2013-06-06,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"NA","Present","Within 10 m upstream",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{C7082DE0-738D-4EC3-AC7E-F7CE7FB6E98F}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06612",34.28609,-118.85451,408,"Ventura","Calleguas"
"561","SMC06740",716,NA,"SMC_VCWPD_2013","NA",2013-06-10,"B.Jones","Site visit","Review of historic data","Engineered","<5 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{FAB219F7-5003-4A6A-A0E1-3882E7A4F5F9}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06740",34.1807,-118.87436,408,"Ventura","Calleguas"
"562","SMC06863",718,NA,"SMC_VCWPD_2011","NA",2011-07-21,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{EF168032-90DB-4E85-B088-386BB1783755}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06863",34.49417,-119.30534,402,"Ventura","Ventura"
"563","SMC06904",719,NA,"SMC_VCWPD_2014","NA",2014-07-08,"B.Jones","Site visit","Review of historic data","Engineered","50 to 100 m","Trapezoidal",NA,"Rock","No",NA,"Earthen","Yes",NA,"Soft/Natural",NA,"Not Recorded","Absent","NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{A3721913-E3BF-477B-93EE-C211AFF0A7AB}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06904",34.41963,-118.78769,403,"Ventura","Santa Clara"
"564","SMC06926",725,NA,"SMC_LACFCD_2009",NA,2009-07-01,"Damon Owen","Site visit","Review of historic data","Engineered","5 to 10 m","Rectangular",NA,"Other","No","channel walls wood","Other","No","channel walls wood","Soft/Natural",NA,"No","Absent","NA","Present","Within reach and Within 10 m downstream",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{16B3CC2E-4DF7-4C41-A28C-9709285DF862}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC06926",34.04799,-118.51137,404,"Los Angeles","Santa Monica Bay"
"565","SMC07128",321,NA,"SMC_LARWMP_2014",NA,2014-07-15,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,"Not Recorded",NA,NA,"Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{2A47059E-0C23-4139-8178-940B0665B59A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC07128",34.34428,-118.36042,412,"Los Angeles","Los Angeles"
"566","SMC07828",727,NA,"SMC_VCWPD_2013","NA",2013-06-06,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Trapezoidal",NA,"Rock","No",NA,"Rock","No",NA,"Soft/Natural",NA,"Not Recorded","Absent","NA","Present","Within 10 m upstream",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{1C85CBD6-2CBC-440D-833F-632DE3F54F65}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC07828",34.27558,-118.89446,408,"Ventura","Calleguas"
"567","SMC08068",728,NA,"SMC_VCWPD_2013","NA",2013-06-10,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{99D4CD89-343D-448C-90A1-F17610D01FCD}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"408M03052",34.1802,-119.10372,408,"Ventura","Calleguas"
"568","SMC08335",723,NA,"SMC_VCWPD_2010","NA",2010-07-07,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{F7BF0806-8FF3-4DEE-9102-7958189B0644}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC08335",34.34583,-119.29948,402,"Ventura","Ventura"
"569","SMC08540",732,NA,"SMC_LACFCD_2011",NA,2011-06-23,"Damon Owen","Site visit","Review of historic data","Engineered","50 to 100 m","Natural",NA,"Earthen","Yes",NA,"Earthen","Yes",NA,"Soft/Natural",NA,"No","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{41CFF4E6-6F94-44E2-9AFC-DC53C944E668}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC08540",34.44828,-118.61769,403,"Los Angeles","Santa Clara"
"570","SMC08655",733,NA,"SMC_VCWPD_2012","NA",2012-06-21,"B.Jones","Site visit","Review of historic data","Engineered","<5 m","Rectangular","Natural except for retaining wall transects I-K","Concrete","No","transect I-K; otherwise earthen with vegetation","Earthen","Yes",NA,"Soft/Natural",NA,"No","Absent","NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{2771FB28-F704-4026-B4D2-D677422DE267}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC08655",34.50823,-119.28406,402,"Ventura","Ventura"
"571","SMC08660",734,NA,"SMC_VCWPD_2013","NA",2013-06-06,"B.Jones","Site visit","Review of historic data","Engineered","10 to 50 m","Trapezoidal",NA,"Rock","No","area of grouted rock near weir","Rock","No",NA,"Soft/Natural",NA,"Not Recorded","Absent","NA","Present","Within reach","also 25 m downstream","NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{ED07930F-C4C1-409F-90DF-E226055C601D}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC08660",34.28495,-118.86938,408,"Ventura","Calleguas"
"572","SMC08766",1008,17,"SMC_LARWMP_2018",NA,2018-07-10,"Karin Wisenbaker","Site visit","","Engineered","10 to 50 m","Trapezoidal","","Concrete","NR","","Concrete","NR","","Concrete","","No","Present","NR","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2019-04-05 06:24:13,"true","{9BE244AF-3E9E-4365-B589-B8E380869803}","checker",2019-04-05 06:24:13,"checker",2019-04-05 06:24:13,"ABCL","jeffb@sccwrp.org","LARWMP","2018","SMC",NA,"SMC08766",33.90192,-118.10859,405,"Los Angeles","San Gabriel"
"573","SMC09503",744,NA,"SMC_VCWPD_2012","NA",2012-06-04,"B.Jones","Site visit","Review of historic data","Natural",NA,"NA",NA,"NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"NA","Present","Within reach","see photo A_up","NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{2297C442-6EA3-4621-A6B1-9D0B1476452A}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"402S09503",34.49757,-119.33913,402,"Ventura","Ventura"
"574","SMC09534",1009,18,"SMC_LARWMP_2018",NA,2018-07-10,"Karin Wisenbaker","Site visit","","Engineered","10 to 50 m","Trapezoidal","","Concrete","NR","","Concrete","NR","","Concrete","","No","Present","NR","Absent","NR","","",NA,NA,NA,NA,NA,"SMC",2019-04-05 06:24:13,"true","{0A22F1C9-F2C0-4F65-845B-734F0A09B7A4}","checker",2019-04-05 06:24:13,"checker",2019-04-05 06:24:13,"ABCL","jeffb@sccwrp.org","LARWMP","2018","SMC",NA,"SMC09534",33.83832,-118.09487,405,"Los Angeles","San Gabriel"
"575","SMC09564",745,NA,"SMC_LACFCD_2010",NA,2010-07-12,"Damon Owen","Site visit","Review of historic data","Engineered",">100 m","Natural",NA,"Earthen","Yes",NA,"Earthen","Yes",NA,"Soft/Natural",NA,"No","Absent","NA","Absent","NA",NA,NA,NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{B5FE9D08-32CB-42BA-8621-27C1587C57DE}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC09564",34.4322,-118.59397,403,"Los Angeles","Santa Clara"
"576","SMC10756",750,NA,"SMC_VCWPD_2013","NA",2013-06-26,"B.Jones","Site visit","Review of historic data","Engineered","<5 m","Rectangular",NA,"Concrete","No",NA,"Concrete","No",NA,"Concrete",NA,"Not Recorded","Absent","NA","Absent","NA",NA,"NA",NA,NA,NA,"exists","false","SMC",2019-01-23 00:00:00,"true","{2454A2C4-45ED-44AC-9624-6A64D2C7A4C5}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC10756",34.42358,-118.93024,403,"Ventura","Santa Clara"
